,id,Price Range
8519,d3730709,$$ - $$$
8520,d10803127,$$ - $$$
8521,d4123752,$$ - $$$
8522,d5487212,
8523,d11871561,$$ - $$$
8524,d3746368,
8525,d4082285,
8526,d2417565,$
8527,d7646600,
8528,d10071183,$
8529,d7133681,$$ - $$$
8530,d4768051,
8531,d7045733,$
8532,d8737537,
8533,d4770161,
8534,d1345006,$
8535,d4542138,
8536,d7932689,$$ - $$$
8537,d9718684,
8538,d9825439,$$ - $$$
8539,d12838973,
8540,d11824195,
8541,d4844367,$$ - $$$
8542,d12950404,
8543,d10024420,
8544,d5872669,$$ - $$$
8545,d2036654,
8546,d719245,
8547,d6784109,
8548,d7124458,
8549,d6720236,$$ - $$$
8550,d2318016,
8551,d9751117,$$ - $$$
8552,d1357378,$$ - $$$
8553,d12359883,$$$$
8554,d6678681,
8555,d10777866,$
8556,d12669290,$$ - $$$
8557,d6977036,$
8558,d5444739,
8559,d10741476,$$ - $$$
8560,d11446979,$
8561,d10468866,
8562,d8649286,
8563,d1122565,$
8564,d5873331,$
8565,d8116993,$$ - $$$
8566,d718284,
8567,d5444929,
8568,d8434225,
8569,d12092255,
8570,d10831212,
8571,d10270558,$$ - $$$
8572,d5966383,
8573,d3984250,$
8574,d12080315,
8575,d8262713,$$ - $$$
8576,d1408229,
8577,d8560015,
8578,d7902843,
8579,d1335347,$$ - $$$
8580,d4451894,$$ - $$$
8581,d7599086,$
8582,d8864193,$
8583,d5616643,$$ - $$$
8584,d10194262,
8585,d13004222,$$$$
8586,d8448007,$$ - $$$
8587,d12438345,
8588,d10042413,
8589,d12615033,$$ - $$$
8590,d7191041,
8591,d12422986,$$ - $$$
8592,d12090531,
8593,d12191435,$$ - $$$
8594,d10029815,$$ - $$$
8595,d10522276,
8596,d7819987,
8597,d5872758,
8598,d5866641,$$ - $$$
8599,d11711212,$$ - $$$
8600,d9802657,$
8601,d12971689,$
8602,d8779988,
8603,d4102702,
8604,d8339179,
8605,d8384690,
8606,d10458731,$
8607,d9561755,
8608,d1422231,$$ - $$$
8609,d8432636,
8610,d8449518,$$ - $$$
8611,d7714310,
8612,d6734074,$
8613,d8399308,
8614,d1038830,$$ - $$$
8615,d12295852,$
8616,d7799870,
8617,d10108831,
8618,d12556254,$
8619,d12864736,$
8620,d740564,$$ - $$$
8621,d717925,
8622,d7928418,$$ - $$$
8623,d10831182,$$ - $$$
8624,d13003828,$$ - $$$
8625,d7108851,$$ - $$$
8626,d5795695,
8627,d10116313,$
8628,d10485155,$
8629,d8596504,$
8630,d7379780,$$ - $$$
8631,d2702990,
8632,d3842800,$$ - $$$
8633,d9769893,
8634,d12182083,
8635,d7653256,$
8636,d10532885,$$ - $$$
8637,d5567535,$
8638,d12062083,$$ - $$$
8639,d10232474,
8640,d11962207,$
8641,d1043391,
8642,d4014495,
8643,d1228887,
8644,d3525392,
8645,d4761229,
8646,d3837341,
8647,d8745770,
8648,d12556595,
8649,d9596193,
8650,d4042974,
8651,d5865220,
8652,d13150160,
8653,d1324495,
8654,d9744451,$$ - $$$
8655,d2024054,
8656,d3746133,$$ - $$$
8657,d3468629,
8658,d12187488,
8659,d9724714,
8660,d12367784,$$ - $$$
8661,d7060550,
8662,d10108477,$
8663,d10095296,$
8664,d12326511,$$ - $$$
8665,d10476779,
8666,d12321003,$
8667,d1469179,$$ - $$$
8668,d8835693,$$ - $$$
8669,d10509697,
8670,d1114371,$
8671,d7928402,
8672,d10158385,
8673,d7262338,
8674,d5793231,
8675,d12192143,
8676,d8708074,
8677,d2015673,$$ - $$$
8678,d7099676,
8679,d4475951,$
8680,d1067533,$$ - $$$
8681,d10576344,$$ - $$$
8682,d13076032,
8683,d10806653,
8684,d1034646,
8685,d5981463,
8686,d2706261,$$ - $$$
8687,d3606725,
8688,d10226705,$
8689,d7251286,
8690,d12778442,
8691,d5609153,
8692,d3637776,
8693,d5081354,$$ - $$$
8694,d4925425,
8695,d9734695,$$ - $$$
8696,d12948461,$$ - $$$
8697,d12059322,$$ - $$$
8698,d12056463,$$ - $$$
8699,d4881338,
8700,d12557655,$
8701,d12367475,$
8702,d2034969,$$$$
8703,d5887481,$$ - $$$
8704,d1389675,
8705,d4769665,
8706,d10547346,$
8707,d11992847,$
8708,d11645802,
8709,d5796142,
8710,d4608227,
8711,d9819263,$
8712,d4924329,
8713,d8037840,
8714,d7173324,
8715,d6704595,$$ - $$$
8716,d9567816,
8717,d13187843,$
8718,d11716032,
8719,d8338688,
8720,d5827149,
8721,d8770627,
8722,d7660750,
8723,d5959124,$$ - $$$
8724,d12172485,
8725,d8311061,$
8726,d1572944,
8727,d8749292,
8728,d12323115,$$ - $$$
8729,d12903253,$$ - $$$
8730,d12899531,
8731,d10582538,
8732,d10049262,$
8733,d5786814,$
8734,d5518187,
8735,d7194356,$
8736,d8866462,
8737,d4491884,$$ - $$$
8738,d13109977,$$ - $$$
8739,d5957282,$$ - $$$
8740,d7806860,
8741,d1329038,
8742,d12187824,$$ - $$$
8743,d12379016,$$ - $$$
8744,d4027194,$
8745,d9876869,$$ - $$$
8746,d12353371,
8747,d10374999,
8748,d7189798,
8749,d12429670,
8750,d10758651,$$ - $$$
8751,d8874048,$$ - $$$
8752,d8643942,
8753,d10247889,$$ - $$$
8754,d12979722,
8755,d10073431,$
8756,d8835954,
8757,d4675515,
8758,d11998515,$$ - $$$
8759,d11868333,
8760,d12524123,
8761,d8656142,$
8762,d3611113,
8763,d7226434,$
8764,d12486166,
8765,d2020067,$$ - $$$
8766,d7714807,$$ - $$$
8767,d12860208,
8768,d2721674,
8769,d7367684,$
8770,d7595769,
8771,d7902946,
8772,d5520987,
8773,d5512201,
8774,d5804451,
8775,d4923599,
8776,d12932718,
8777,d8762922,$
8778,d7161982,
8779,d13125945,$$ - $$$
8780,d3268010,
8781,d6739438,$$ - $$$
8782,d7061131,
8783,d9604831,
8784,d5768274,$$ - $$$
8785,d12416969,$$ - $$$
8786,d8619243,$$$$
8787,d12177719,$
8788,d7706919,
8789,d7289262,$$ - $$$
8790,d7792232,
8791,d13163398,$$ - $$$
8792,d4770086,$$ - $$$
8793,d1341179,$
8794,d6948557,$
8795,d10727476,$
8796,d9715109,
8797,d12301154,$$ - $$$
8798,d12491796,
8799,d8499361,$
8800,d1226202,$
8801,d12113719,$
8802,d8796167,$$ - $$$
8803,d10883994,
8804,d7157746,
8805,d10425811,$
8806,d13219718,$
8807,d8114433,$
8808,d6835297,
8809,d12850311,$
8810,d8037037,$
8811,d4769815,
8812,d7617188,
8813,d4745757,$$ - $$$
8814,d1044115,
8815,d718878,$$ - $$$
8816,d4770123,
8817,d9982862,
8818,d8115652,$
8819,d10841016,$$ - $$$
8820,d3484936,$$ - $$$
8821,d8618237,
8822,d12239180,$$ - $$$
8823,d929184,$$ - $$$
8824,d10459297,$
8825,d12839104,$
8826,d9776697,$
8827,d5983986,
8828,d12789778,
8829,d12353285,
8830,d12368096,
8831,d12119431,
8832,d12895351,$$ - $$$
8833,d4769731,$$ - $$$
8834,d4597814,$$ - $$$
8835,d6424403,$$ - $$$
8836,d8339575,
8837,d10836656,
8838,d2322230,$$ - $$$
8839,d13075268,$$ - $$$
8840,d12292191,
8841,d12598205,$
8842,d8339192,$
8843,d4910890,
8844,d7123206,
8845,d12840888,
8846,d1099064,
8847,d2444548,
8848,d11920172,
8849,d10816921,$$ - $$$
8850,d9740172,
8851,d12831442,
8852,d12988297,$
8853,d11487793,
8854,d7124282,
8855,d1044084,
8856,d8397480,$$ - $$$
8857,d12902567,
8858,d8854187,
8859,d9747752,
8860,d1045653,
8861,d8619359,$$ - $$$
8862,d8700206,$
8863,d10219473,
8864,d6863489,$$ - $$$
8865,d5853878,$
8866,d7145746,$
8867,d1016193,$$ - $$$
8868,d982938,$
8869,d13307795,
8870,d13234237,
8871,d5493100,
8872,d9996455,$$ - $$$
8873,d12959554,$$ - $$$
8874,d2251251,$
8875,d7247139,
8876,d8325200,$$ - $$$
8877,d12845129,$$ - $$$
8878,d7086022,$$ - $$$
8879,d12801194,
8880,d2181493,
8881,d12322199,$$$$
8882,d4419314,
8883,d8462758,
8884,d8743387,
8885,d720554,$
8886,d6414525,
8887,d8594250,
8888,d11688167,
8889,d3954111,$
8890,d3835576,
8891,d5800094,
8892,d12156894,$$ - $$$
8893,d5768461,$$ - $$$
8894,d7084576,$$ - $$$
8895,d12182386,$
8896,d4910212,
8897,d7123871,
8898,d11952856,$$ - $$$
8899,d6770848,
8900,d10372763,
8901,d5016395,
8902,d11931353,
8903,d12658995,
8904,d4061695,
8905,d8338519,
8906,d1337045,$$ - $$$
8907,d11933105,
8908,d8641923,
8909,d10202494,$$ - $$$
8910,d4460955,$$ - $$$
8911,d2155116,
8912,d6949795,
8913,d4584612,$$ - $$$
8914,d8338587,$$ - $$$
8915,d5824819,
8916,d7214111,
8917,d12487841,$
8918,d7226484,
8919,d10701820,$
8920,d7205465,
8921,d1330945,
8922,d4185692,
8923,d5981505,
8924,d8097734,
8925,d5981495,
8926,d4913214,
8927,d8338597,$
8928,d7998141,$$ - $$$
8929,d5617916,
8930,d12340763,
8931,d7177190,
8932,d1963191,
8933,d12999410,
8934,d9797216,$$ - $$$
8935,d4059148,$
8936,d4273917,
8937,d6180186,
8938,d5795033,$$ - $$$
8939,d1345015,$
8940,d8308917,
8941,d2227062,$
8942,d3642353,
8943,d2019326,
8944,d730312,
8945,d10824504,$
8946,d6966302,
8947,d6621239,$
8948,d13083063,
8949,d10452225,$
8950,d2299582,
8951,d11932399,$$ - $$$
8952,d12902247,$$ - $$$
8953,d4149032,$$ - $$$
8954,d6702802,
8955,d7610237,
8956,d12844332,
8957,d813998,
8958,d10441038,$$ - $$$
8959,d5122969,$
8960,d8132558,$$ - $$$
8961,d12480147,
8962,d8008166,
8963,d6420527,$
8964,d12026224,$$ - $$$
8965,d7270022,
8966,d12940168,$$$$
8967,d4059253,
8968,d2712776,
8969,d3572868,
8970,d1037159,$$ - $$$
8971,d10491948,
8972,d4604132,
8973,d7251843,$
8974,d13116870,
8975,d10110434,
8976,d12788232,$$ - $$$
8977,d10712439,$$ - $$$
8978,d13156718,
8979,d7125125,$
8980,d4150234,$$ - $$$
8981,d12475546,$
8982,d13323452,$
8983,d8410833,$
8984,d6374810,
8985,d5804411,$
8986,d11873121,
8987,d7778003,
8988,d12309518,
8989,d7124084,
8990,d8764437,
8991,d2614767,
8992,d10810804,$
8993,d1045051,
8994,d10748320,$$ - $$$
8995,d8638702,$$ - $$$
8996,d2524716,
8997,d6605353,
8998,d11926312,$
8999,d12778632,$$ - $$$
9000,d12320863,
9001,d9464037,
9002,d10167247,
9003,d7208419,
9004,d4725506,
9005,d4768304,
9006,d7127262,
9007,d5863820,
9008,d3653142,
9009,d7778543,$$ - $$$
9010,d8757756,$$ - $$$
9011,d12969140,
9012,d12171526,
9013,d9699671,$$ - $$$
9014,d8619845,$
9015,d12725758,
9016,d5824683,
9017,d2632125,$$ - $$$
9018,d10815767,$
9019,d9859960,
9020,d5614678,
9021,d13207326,$$ - $$$
9022,d12321261,
9023,d12185067,
9024,d7350412,$
9025,d12629114,
9026,d6864260,$
9027,d2186291,
9028,d9561191,
9029,d7251088,$$ - $$$
9030,d4793289,
9031,d11797837,
9032,d10673026,$$ - $$$
9033,d7256974,$
9034,d12523722,
9035,d1073667,
9036,d11637313,
9037,d3814084,
9038,d13010268,$
9039,d8068487,$
9040,d1599930,$$ - $$$
9041,d13167046,$$ - $$$
9042,d10077456,
9043,d12392388,$
9044,d10347318,
9045,d13129440,$$ - $$$
9046,d13089361,
9047,d10818781,
9048,d12875401,$
9049,d12712646,$$ - $$$
9050,d10194264,$
9051,d1312324,$$ - $$$
9052,d7288582,
9053,d10046343,$$ - $$$
9054,d13124708,$
9055,d1035138,
9056,d10337900,$
9057,d5959077,
9058,d13004560,$
9059,d13283517,
9060,d5976435,
9061,d10352428,
9062,d6694398,$$$$
9063,d10169727,
9064,d10484793,$$ - $$$
9065,d10782646,$$ - $$$
9066,d5864131,
9067,d11871185,$$ - $$$
9068,d3901805,
9069,d7110059,
9070,d11707917,
9071,d11965272,$$ - $$$
9072,d10230697,
9073,d3936647,
9074,d8809158,
9075,d1044841,
9076,d13198198,$$ - $$$
9077,d1044487,
9078,d6720259,$$ - $$$
9079,d10463515,
9080,d6160532,$
9081,d12907116,$
9082,d5815728,$
9083,d12097867,
9084,d4923427,$$ - $$$
9085,d9769611,$
9086,d4149635,$$$$
9087,d7285453,
9088,d7294511,
9089,d5862807,
9090,d4276455,$$ - $$$
9091,d13195842,
9092,d4769920,
9093,d4724831,
9094,d7158625,$
9095,d4420340,
9096,d4308995,$
9097,d2069284,
9098,d3598456,
9099,d5927806,
9100,d4132256,$
9101,d8821905,
9102,d13226010,$$ - $$$
9103,d6375986,$$$$
9104,d8462253,$
9105,d8338575,
9106,d5524877,$$ - $$$
9107,d7375069,
9108,d5564108,
9109,d5960726,
9110,d11927885,$$ - $$$
9111,d12881110,$$ - $$$
9112,d12207211,
9113,d6561588,
9114,d12125835,
9115,d7123315,
9116,d10340934,$
9117,d8338274,$
9118,d8681039,$
9119,d1039594,$$ - $$$
9120,d6952792,
9121,d8401846,$$ - $$$
9122,d10028344,
9123,d2185483,
9124,d12095757,$$ - $$$
9125,d12347767,
9126,d1354476,
9127,d11898112,$$ - $$$
9128,d3507938,
9129,d7196342,$$$$
9130,d5979409,
9131,d5972752,$$ - $$$
9132,d10620526,
9133,d12372433,
9134,d3699355,
9135,d2205320,
9136,d8459185,
9137,d10814702,$
9138,d4278462,
9139,d2659010,
9140,d1977519,
9141,d6652788,
9142,d12728340,
9143,d11646231,$$ - $$$
9144,d10541270,
9145,d5610042,$
9146,d5980469,$
9147,d2510492,
9148,d7695616,
9149,d8463945,
9150,d4924859,
9151,d10748278,
9152,d7124094,
9153,d10697157,$
9154,d12932634,$$ - $$$
9155,d2155199,
9156,d5430545,$$ - $$$
9157,d11888757,$
9158,d11620453,
9159,d8041707,
9160,d11895704,$$ - $$$
9161,d5772879,
9162,d12710817,
9163,d12690988,
9164,d12665292,
9165,d12830797,$$ - $$$
9166,d1071115,$$$$
9167,d9746530,$$ - $$$
9168,d5820663,
9169,d8068681,$
9170,d7258789,$$ - $$$
9171,d10285751,$$ - $$$
9172,d8624393,
9173,d1965600,
9174,d7624962,
9175,d9724137,$
9176,d10134274,$$ - $$$
9177,d2153461,$$ - $$$
9178,d958914,
9179,d12209074,
9180,d1351410,
9181,d12545111,
9182,d5615618,
9183,d5122763,
9184,d5960937,$$ - $$$
9185,d11698990,
9186,d997557,$$ - $$$
9187,d991839,$$ - $$$
9188,d11962847,
9189,d1358689,
9190,d13172679,$$ - $$$
9191,d13116980,$$ - $$$
9192,d13236837,
9193,d5562537,
9194,d4947036,
9195,d12208197,
9196,d9844733,$
9197,d12947271,$
9198,d7928571,$
9199,d10771497,$
9200,d5449144,
9201,d5122080,$$ - $$$
9202,d3340101,
9203,d3848159,
9204,d8139050,
9205,d3599769,
9206,d12695991,
9207,d8095273,
9208,d10592679,$
9209,d4583536,$$ - $$$
9210,d807095,$$ - $$$
9211,d12574129,$
9212,d12682405,
9213,d3970906,
9214,d1830079,
9215,d8484259,$$ - $$$
9216,d5511881,
9217,d13237968,$$ - $$$
9218,d5982501,
9219,d11656248,$$ - $$$
9220,d10903264,
9221,d8865779,
9222,d12632822,
9223,d1204139,
9224,d8092350,
9225,d5769983,
9226,d10106527,$
9227,d1093723,
9228,d13152126,$$ - $$$
9229,d9715490,
9230,d10637445,
9231,d8461858,
9232,d751973,$$ - $$$
9233,d12178569,$
9234,d12509204,$$ - $$$
9235,d8076104,$$ - $$$
9236,d2037453,
9237,d11698990,
9238,d6894295,$
9239,d11811529,
9240,d12188183,$$ - $$$
9241,d1172214,$
9242,d4285302,
9243,d5884411,
9244,d6623430,
9245,d12190367,$$ - $$$
9246,d7002451,
9247,d8297069,$
9248,d12030539,$$ - $$$
9249,d8791362,$$ - $$$
9250,d7703036,$$ - $$$
9251,d13167414,$$ - $$$
9252,d743434,
9253,d5528029,$$ - $$$
9254,d5986259,
9255,d7124026,
9256,d10666613,
9257,d10795530,
9258,d13418128,$$ - $$$
9259,d988006,$
9260,d4768360,
9261,d12632884,
9262,d6705978,$
9263,d12556899,
9264,d3575778,$$ - $$$
9265,d3862752,
9266,d9561950,
9267,d12822539,$$ - $$$
9268,d7123775,$$ - $$$
9269,d8333988,
9270,d6720265,
9271,d8605223,$$ - $$$
9272,d12096070,$$ - $$$
9273,d7260354,
9274,d10026572,
9275,d10495792,$$ - $$$
9276,d2660122,
9277,d4171531,$
9278,d5824025,$$ - $$$
9279,d5487074,$$ - $$$
9280,d5821557,$
9281,d11706701,
9282,d991147,$$ - $$$
9283,d4768209,$$ - $$$
9284,d12882922,
9285,d6687005,$$ - $$$
9286,d5872961,$$ - $$$
9287,d9772773,$
9288,d1336993,$
9289,d3510380,
9290,d5220355,
9291,d8117867,$
9292,d9781794,$
9293,d12827824,$$ - $$$
9294,d5884697,
9295,d10624432,
9296,d5795597,
9297,d7034678,$$ - $$$
9298,d12414956,$$ - $$$
9299,d10267229,$$ - $$$
9300,d9779568,$
9301,d8022571,$
9302,d7315820,$$ - $$$
9303,d5512245,$$ - $$$
9304,d953036,
9305,d5860148,$
9306,d8020111,$$ - $$$
9307,d1096267,
9308,d7973169,$
9309,d8697182,
9310,d5327378,
9311,d10307474,$$ - $$$
9312,d12396417,
9313,d10754750,$$ - $$$
9314,d10302656,$$ - $$$
9315,d12269581,
9316,d13088142,
9317,d2508368,$$ - $$$
9318,d2420227,$
9319,d10230809,
9320,d5487099,
9321,d9709506,$$ - $$$
9322,d10600526,$$ - $$$
9323,d12149049,
9324,d10364086,
9325,d13110595,$$ - $$$
9326,d10373055,
9327,d4138211,
9328,d13223868,$$ - $$$
9329,d12866425,$$ - $$$
9330,d8338605,$
9331,d11876777,$
9332,d13164271,
9333,d1346420,
9334,d5818877,
9335,d12858445,$$ - $$$
9336,d2235717,
9337,d6957299,
9338,d12730923,
9339,d10384490,
9340,d986441,
9341,d8518304,$
9342,d5523969,
9343,d5888848,$
9344,d12851442,
9345,d10205607,
9346,d8590006,
9347,d1322110,
9348,d7131903,$$ - $$$
9349,d4733301,
9350,d9561484,$
9351,d11887533,
9352,d10595060,
9353,d8368436,$$ - $$$
9354,d5810128,
9355,d1043955,
9356,d8852675,$$ - $$$
9357,d10392085,$$ - $$$
9358,d8421857,$$ - $$$
9359,d6617604,
9360,d11872877,
9361,d12384171,$$ - $$$
9362,d6840648,
9363,d4767810,$
9364,d990826,
9365,d1947763,
9366,d5826695,
9367,d8393644,
9368,d3196823,
9369,d8114440,$$ - $$$
9370,d5826494,
9371,d1077662,
9372,d4914989,$
9373,d10290676,
9374,d11742822,
9375,d10027109,
9376,d5220341,$
9377,d5949223,$$ - $$$
9378,d4209794,$$ - $$$
9379,d8724411,$
9380,d8381095,$$$$
9381,d9776547,$
9382,d8816348,
9383,d4149187,$
9384,d12474538,
9385,d12732088,$
9386,d986429,
9387,d3709273,
9388,d12598112,$$ - $$$
9389,d4473539,
9390,d12511122,$$ - $$$
9391,d5487124,
9392,d7712878,
9393,d7291391,$$ - $$$
9394,d10595424,
9395,d12964499,
9396,d5220338,$
9397,d3901920,$$ - $$$
9398,d11514976,$$ - $$$
9399,d8427312,$$ - $$$
9400,d7720835,$$ - $$$
9401,d10693212,$$ - $$$
9402,d11535767,$$ - $$$
9403,d7251749,
9404,d12967511,$$ - $$$
9405,d3774112,
9406,d12981629,
9407,d1986544,$$ - $$$
9408,d12439450,$$ - $$$
9409,d3505891,$$ - $$$
9410,d717344,$$ - $$$
9411,d7205473,$$ - $$$
9412,d10910803,$$ - $$$
9413,d12542756,
9414,d10451442,$
9415,d6400552,
9416,d10292298,$$ - $$$
9417,d1985347,
9418,d3254946,
9419,d10196311,$
9420,d8177898,$$ - $$$
9421,d6762403,$
9422,d3606096,
9423,d2287471,$$ - $$$
9424,d12570859,$$ - $$$
9425,d11978039,$$ - $$$
9426,d5981359,
9427,d775324,
9428,d5824548,
9429,d3589050,
9430,d5964579,
9431,d5486305,
9432,d4507024,$$ - $$$
9433,d1092696,
9434,d10364116,
9435,d7932605,
9436,d8532890,$$ - $$$
9437,d12603567,
9438,d1037285,
9439,d5122964,
9440,d1036953,$$ - $$$
9441,d1344181,$$ - $$$
9442,d10335797,
9443,d8138537,
9444,d7989334,$
9445,d12718522,$$ - $$$
9446,d9568746,
9447,d5970756,
9448,d4915854,
9449,d10150941,$
9450,d10558581,
9451,d10041313,$$ - $$$
9452,d3702589,$$ - $$$
9453,d4910213,
9454,d10819872,
9455,d5877786,
9456,d1044960,
9457,d5522017,
9458,d12541833,$
9459,d3229089,
9460,d715038,
9461,d8816383,$$ - $$$
9462,d10596707,$
9463,d3543463,
9464,d10430882,$
9465,d6734923,$
9466,d4767554,$
9467,d4555128,
9468,d8765475,$
9469,d5426971,
9470,d12947761,$
9471,d3199762,
9472,d2720703,
9473,d2171938,$$ - $$$
9474,d13307636,$$ - $$$
9475,d8827502,$
9476,d9585261,
9477,d2514039,
9478,d7060719,$
9479,d10214734,
9480,d7886333,
9481,d4961443,
9482,d10642476,$$ - $$$
9483,d7804559,
9484,d4769824,$
9485,d12216416,$
9486,d2281202,$$ - $$$
9487,d12402266,
9488,d4505112,
9489,d12866419,
9490,d2549798,
9491,d4556249,$
9492,d6464396,$
9493,d10063287,$
9494,d8769495,$
9495,d10520601,
9496,d7992380,$$ - $$$
9497,d10468021,
9498,d13306999,$$ - $$$
9499,d9790595,$$ - $$$
9500,d7677904,
9501,d8774603,$$ - $$$
9502,d12794731,$$ - $$$
9503,d5607454,
9504,d8684717,$$ - $$$
9505,d4794747,
9506,d1812411,
9507,d997782,
9508,d7736770,$$ - $$$
9509,d10467456,$
9510,d697512,$$ - $$$
9511,d4713154,
9512,d12825960,
9513,d6352165,$$ - $$$
9514,d13298082,
9515,d12407723,$
9516,d8446635,$$ - $$$
9517,d11905874,
9518,d4979347,
9519,d4932708,
9520,d7131448,
9521,d8493100,$
9522,d7994484,$
9523,d10780434,$$ - $$$
9524,d5800192,
9525,d5851105,$
9526,d5260522,
9527,d1372887,
9528,d4007370,
9529,d6002405,$
9530,d3672512,
9531,d12326758,$$ - $$$
9532,d7624276,
9533,d12843452,$$ - $$$
9534,d7648876,
9535,d3508853,
9536,d5823091,
9537,d10353726,$
9538,d5825880,$$$$
9539,d10860258,
9540,d13087964,$
9541,d5816764,$$ - $$$
9542,d4341239,
9543,d3963327,$$ - $$$
9544,d4590442,$$ - $$$
9545,d7284039,$
9546,d7607439,
9547,d8336163,$$ - $$$
9548,d4769877,$$ - $$$
9549,d12186917,$
9550,d6109156,
9551,d1346454,$
9552,d12940960,$$ - $$$
9553,d4876685,$
9554,d9782225,
9555,d1341184,$$ - $$$
9556,d10027024,
9557,d5506869,$$ - $$$
9558,d1358242,$$ - $$$
9559,d11837596,
9560,d7124113,
9561,d8811499,
9562,d7198134,$
9563,d12367828,$$ - $$$
9564,d964342,$$ - $$$
9565,d5971937,
9566,d4991819,
9567,d3849477,$$ - $$$
9568,d6762607,
9569,d2318693,$$ - $$$
9570,d12071597,$$ - $$$
9571,d10522262,
9572,d11747994,$
9573,d12480561,$
9574,d2589823,
9575,d6868707,$
9576,d8027026,$
9577,d12910024,$
9578,d5822036,
9579,d10063917,
9580,d12233274,$$ - $$$
9581,d12397130,$
9582,d12197429,
9583,d8049946,
9584,d2457201,$
9585,d12634194,
9586,d12945959,$
9587,d6929751,$
9588,d1323404,
9589,d5217457,$$ - $$$
9590,d9746137,$
9591,d6211432,
9592,d2540840,
9593,d12086754,
9594,d11891355,
9595,d1035108,
9596,d2720803,
9597,d13140269,$$ - $$$
9598,d4270487,
9599,d8114856,$$ - $$$
9600,d4106311,$$ - $$$
9601,d1325667,$$ - $$$
9602,d7604344,
9603,d11903678,$$$$
9604,d7184897,$
9605,d1089024,
9606,d7226179,$$ - $$$
9607,d11929586,$$ - $$$
9608,d10289832,
9609,d988069,$$ - $$$
9610,d11860019,
9611,d3649034,
9612,d12511629,
9613,d5522004,$
9614,d5811536,$
9615,d6845353,
9616,d11961069,
9617,d13197586,
9618,d12320230,$$ - $$$
9619,d10064590,$$ - $$$
9620,d6491603,
9621,d10821952,$
9622,d4769077,
9623,d7283396,
9624,d10723892,
9625,d3177570,
9626,d12512991,
9627,d12969456,$$ - $$$
9628,d6649314,
9629,d9862354,$
9630,d12118555,
9631,d12130863,$$ - $$$
9632,d7787645,
9633,d7813881,$
9634,d6639042,$
9635,d3589397,
9636,d12718828,$$ - $$$
9637,d5615938,
9638,d7123280,
9639,d13237265,$$ - $$$
9640,d7360610,$
9641,d8679064,$
9642,d5869972,
9643,d12682765,
9644,d5798216,
9645,d7124117,
9646,d9557785,
9647,d6383551,
9648,d7121931,$$ - $$$
9649,d10241549,$$ - $$$
9650,d4943466,
9651,d2554534,
9652,d5788027,$
9653,d7077766,
9654,d1340919,$$ - $$$
9655,d8825294,$$ - $$$
9656,d4414605,
9657,d5614552,$
9658,d1323690,
9659,d5775807,
9660,d5122150,
9661,d997957,
9662,d10076233,$$ - $$$
9663,d5787968,
9664,d12919466,$
9665,d12002260,$
9666,d10044221,
9667,d1035151,
9668,d9554542,$
9669,d7355056,
9670,d4770079,
9671,d3732225,
9672,d8337764,$$ - $$$
9673,d2215905,
9674,d4366988,
9675,d4971919,$
9676,d4236242,$
9677,d10493521,
9678,d3235738,
9679,d2276869,
9680,d2365492,$
9681,d12675386,
9682,d7804424,$
9683,d11930661,$$ - $$$
9684,d12051328,$
9685,d9453896,
9686,d12584437,$
9687,d2031980,
9688,d5812334,
9689,d6564838,$$ - $$$
9690,d12152292,$$ - $$$
9691,d7123217,
9692,d7171730,
9693,d12165372,$$ - $$$
9694,d11909063,$
9695,d7060724,
9696,d3847920,
9697,d12989277,
9698,d2279111,
9699,d12885337,$$ - $$$
9700,d5443572,
9701,d1322654,
9702,d6468602,$$ - $$$
9703,d9594978,$$ - $$$
9704,d7181232,$
9705,d991691,$$ - $$$
9706,d4744310,
9707,d11858337,
9708,d9710832,$
9709,d6849680,
9710,d2223840,
9711,d2456704,$
9712,d5818673,
9713,d5795179,$
9714,d12186261,$
9715,d2419689,$
9716,d7809617,
9717,d3370705,
9718,d1039184,$
9719,d1044041,
9720,d12903213,$
9721,d740221,
9722,d5603208,
9723,d5243176,$
9724,d11822866,
9725,d12419729,
9726,d12125674,$
9727,d6988285,
9728,d5122740,
9729,d11997673,
9730,d8481871,$$ - $$$
9731,d11817169,
9732,d11912650,
9733,d5778572,
9734,d13155890,$$ - $$$
9735,d7185806,
9736,d1326975,
9737,d7369278,
9738,d8339879,
9739,d9597997,$$ - $$$
9740,d5617093,
9741,d6362958,
9742,d5496242,
9743,d10784272,$
9744,d4769712,$$ - $$$
9745,d6936692,
9746,d8338354,
9747,d5928178,$$ - $$$
9748,d5486891,$
9749,d4077858,
9750,d1163117,
9751,d10275852,$
9752,d1828532,$$ - $$$
9753,d10723945,$
9754,d1821023,$$ - $$$
9755,d7814932,$$ - $$$
9756,d1328180,$$ - $$$
9757,d1051711,
9758,d7806583,$$ - $$$
9759,d4830898,
9760,d5778345,$$$$
9761,d5795295,$$ - $$$
9762,d12474539,$$ - $$$
9763,d11997772,$
9764,d12981084,$$ - $$$
9765,d12689226,$$ - $$$
9766,d7158267,$$ - $$$
9767,d12859789,$
9768,d9814149,
9769,d1808993,$$ - $$$
9770,d5822371,
9771,d4123986,
9772,d12558862,
9773,d5819566,$$ - $$$
9774,d7051523,
9775,d10466019,$$ - $$$
9776,d10205937,
9777,d5822729,$$ - $$$
9778,d8019062,
9779,d5959482,
9780,d3573552,
9781,d7691371,
