ID_TA,Cuisine Style
d12457961,"[['Truly beautiful restaurant. But that is already the best thing. Food is ok but but not really special. Service is very slow and strikingly unfriendly. A shame.'], ['November 14, 2019']]"
d12453303,"[[],[]]"
d13166964,"[['I have chosen nomisan based on TripAdvisor reviews and I have to admit it was a fantastic experience!\n\nService was great and the food was at the best value for money I saw across my trips.\n\nHighly recommended;)', 'The quality of the ingredients/fish is outstandingly superior. Service was impeccable and presentation was stunning.'], ['July 15, 2019', 'January 19, 2018']]"
d10042565,"[['Went there twice, twice disappointing.\nLast time I ordered a breakfast platter for 13,50€.\nI received a bowl of poorly done porridge, salad without dressing (and carrots that clearly had been cut the day before), four slices of half fried sweet potato, a tiny edible...cup of Alpro yoghurt as well as a little jam.\nThey didn’t manage to bring everyone’s food at the same time (the vegan breakfast came 10 minutes later than the rest).More'], ['September 13, 2020']]"
d10039356,"[[],[]]"
d10158548,"[[],[]]"
d12932686,"[['We ate a very good dessert in this warehouse Karstadt then we went on the first floor and discovered the CHAMPAGNERIE where a warmly friendly lady offered us a very good champagne at a realist price, surrounded by very nice German clients!'], ['August 16, 2019']]"
d8339868,"[[],[]]"
d7352937,"[[],[]]"
d5851549,"[[],[]]"
d8829814,"[[],[]]"
d12682861,"[[],[]]"
d9736309,"[[],[]]"
d8633173,"[[],[]]"
d9742651,"[['Came here for breakfast and a cappuccino. The Brioches were fresh and delicious.  THe workers were extremely friendly.  The coffee was great. It smelled so good inside.  SO many great cakes, cookies, and pastries.  Would definitely return.', 'This cafe/ pastry shop was right around the corner from where we were staying. Very friendly couple who run it & some seating outside where you can have a break from hectic Roma'], ['May 17, 2018', 'April 21, 2018']]"
d10304788,"[['If you feel like being in vacation in the land of  Myth: Greece,  for a moment close your eyes, and jump into this nice Taverna Greca. Here the blu and white tablecloth, the taste of Gyros, pita, pig skewers, Seftaglia,  Moussaka and the music and...the nice owner, makes you feel the real energy of this magic, strong generous and well-educated country.More', ""A friend took me to this sweet, little Greek restaurant. They know I love eggplant, so we had three different eggplant dishes, each one delicious. The waitress took very good care of us. I look forward to going back the next time I'm in Milan.""], ['August 3, 2017', 'December 10, 2016']]"
d4298638,"[[], []]"
d10810625,"[[],[]]"
d12079447,"[[],[]]"
d10480552,"[[], []]"
d991134,"[[],[]]"
d8860990,"[['With a little extra time and a crazy desire to know, I started my quest for the best Croissant in Paris. I looked up reliable sources on the internet and went hunting for award winning treats. This place is legit, the only problem being not...enough people with me to buy more things to eat. The flakey layers crunch lightly against the roof of my mouth while the butter that coated my fingers evaporated as if it was only a mirage. Do not be swayed by the location. Not it is not easy to get to, but the walk to the Eiffel Tower with your treats is not far and makes the day just  a little better.More', 'We randomly stopped by and tried their Nutella croissant. It was flaky and the right amount of sweet. To die for!'], ['November 23, 2019', 'February 5, 2018']]"
d11615094,"[[], []]"
d3859890,"[[],[]]"
d13312597,"[['Outside the city walls in the area of Villa Ada and Villa Chigi (off the Via Salaria), but worth several visits if you are in this zone. Wonderfully inventive specialties to go with a great wine selection (by the bottle of by the glass)--e.g., carrot...""spaghetti"" with a light anchovy sauce of puntarelle (in season), little polpette, a nice tartare, etc., even a white fish on offer. A nice yoghurt semifreddo for dessert, and sweet wines to finish. In other words, not what passes as ""traditional"" or country Italian cooking. Mostly nearby residents, but the menu is also in English. We were here for supper (cena), so did not have a full set of courses.More', ""Some roman friends organized a fantastic dinner @ RitroVino.\nThe food is really good, not a long menu with boring presentation or absurd combinations, but everything clear, tasty and freshly made.\nThe wine list is vast and impressive in particular if you appreciate price vs....quality. Giorgio, the owner, is a professional wine expert always available, if asked, for supporting you with good advices in choosing the right wine.\nI'm slovenian and in the international wine list I founded famous and high quality slovenian white wines (Malvasija) rightly priced. Place not to lose!More"", 'We spent an evening there with friends. Everything is new designed. Layout and ambience are well arranged. Besides a huge choice of different wines also the food was excellent. You can enjoy wines as a wine connoisseur but also easy going, as we did ;)....We will come back!More'], ['June 20, 2018', 'June 19, 2018', 'January 21, 2018']]"
d991091,"[[],[]]"
d12326859,"[[""They charged us for drinks but never delivered them. Then we called the place but they ignored our request. Also, no bill was provided. Just fraud, don't go or order anything from this place."", 'The serving sizes here are pretty big! It was a good burger, but would only recommend to people who like medium to medium well done burgers!'], ['November 23, 2019', 'October 15, 2019']]"
d12120498,"[[],[]]"
d1111143,"[[],[]]"
d12945924,"[['Out for a walk in the area of Tiefenbrunnen, decided to stop at this restaurant for dinner. The food was quite good, but we felt treated in a rather impolite manner by the waiters, who appeared to be very stressed out. It gave the impression...that they have no clue how to properly deal with customers.More', 'This restaurant used to be great. Fantastic Italian food in a nice setting. But no longer! We just went out for dinner after the Covid-19 isolation the other night and everything was very different. The service was sloppy, the looks of the restaurant  tired (shipped...pepper mills etc. etc.), some of the fellow guests nice, others looked as if they had been taken straight out of a gangster movie and the main dish (which only arrived more than an hour after we ordered and when we had managed to drink all our wine!) awful and literally leaving a bad taste in our mouths. On top of this the restaurant charges prime prices... which made us leave feeling we had really been taking for a ride! Very disappointing. I think La Zagra lost us as guests.More', 'This restaurant is amazing.\nThe restaurant serves typical Italian dishes with an innovative twist.\nThe menu has many exciting dishes and the preparation is simply perfect\nWe will be back!'], ['October 3, 2020', 'June 3, 2020', 'February 23, 2020']]"
d8297673,"[[],[]]"
d6426619,"[[],[]]"
d1332171,"[[],[]]"
d5616756,"[[],[]]"
d3694554,"[[],[]]"
d8684087,"[['We visited here as it was round the corner from our apartment. We ordered from the menu which gave you a main and a salad with either water or wine plus a coffee for 8 euros. The food generally was nice, service was good. Some...of us had the tuna pasta which was slightly strong, however the brocoli pasta was very nice. The salads were also very nice.More'], ['December 5, 2019']]"
d13094735,"[['Best Zapiekanki ever.We always come to this place to have a traditional Polish snack-Zapiekanka with cheese,mushrooms and ham.\nAlways freshly prepared and cooked while you wait.Fantastic and delicious!!!!\nGood advice! Order one and head down to Planty park,about 50 meters away so you can choose...a bench to sit down to admire surroundings and enjoying delicious snack!!!!!More', 'This place has ready prepared Zapekanki so there is little wating but there are better choices, such as Plac Novy. The choice of tastes here is adequate but lacks imaination.\n\nIf you want to dine in there are two chairs and a small table but...take away is a better option.More', 'Zapiekanki are typical polish fast food. There are a lot of places where you can grab this quick snack. I personally think this place makes the best. They are basic but original, not too big but perfect size.'], ['August 9, 2020', 'August 1, 2018', 'January 24, 2018']]"
d8731632,"[['Perhaps the surroundings are not romantic but conditions inside are quite nice. Some of the elements are original and cosy (see my pictures). So we were positively surprised just at the very beginning. Then we took soup (white vegetables), gnocchi (with forest mushrooms) and pizza...(hawaiian). Everything was very tasty, size of every dish was satisfactory. Availability of local beers (bottles) is an advantage. Service was friendly.More'], ['August 29, 2018']]"
