,id,Cuisine Style
5946,d4597814,"Mediterranean,European,Portuguese"
5947,d8339575,Italian
5948,d10836656,
5949,d2322230,Italian
5950,d12292191,Cafe
5951,d12598205,"Italian,Chinese,Pizza"
5952,d8339192,"Italian,Vegetarian Friendly,Vegan Options"
5953,d12840888,"Lebanese,Mediterranean"
5954,d1099064,"Italian,Cafe"
5955,d10816921,
5956,d11487793,
5957,d8397480,"Cafe,European"
5958,d12902567,
5959,d9747752,
5960,d8619359,
5961,d6863489,"Barbecue,Thai,Portuguese"
5962,d5853878,"Middle Eastern,Persian,Vegetarian Friendly"
5963,d982938,"German,European,Central European"
5964,d13234237,
5965,d5493100,
5966,d9996455,"Japanese,Sushi,Asian"
5967,d12959554,
5968,d2251251,"Italian,Pizza,Vegetarian Friendly"
5969,d12845129,
5970,d2181493,
5971,d12322199,"Italian,Cafe,Vegetarian Friendly"
5972,d4419314,British
5973,d8462758,
5974,d8743387,Cafe
5975,d720554,
5976,d6414525,
5977,d11688167,
5978,d12182386,
5979,d4910212,
5980,d11952856,Middle Eastern
5981,d5016395,
5982,d11931353,
5983,d12658995,
5984,d8338519,
5985,d1337045,"Mediterranean,Tunisian,Kosher"
5986,d11933105,
5987,d8641923,
5988,d10202494,"Cafe,European,Czech"
5989,d2155116,
5990,d6949795,
5991,d8338587,"Italian,Bar,European"
5992,d5824819,
5993,d7214111,
5994,d12487841,
5995,d7226484,
5996,d10701820,
5997,d7205465,
5998,d1330945,
5999,d5981505,
6000,d8097734,
6001,d5981495,
6002,d4913214,"Pizza,Fast Food"
6003,d8338597,"Italian,Pizza,Seafood"
6004,d7998141,"Quick Bites,Cafe,European"
6005,d12340763,"Dessert,Cafe"
6006,d12999410,French
6007,d9797216,Cafe
6008,d6180186,
6009,d5795033,"Seafood,Spanish"
6010,d1345015,
6011,d2227062,
6012,d10824504,"Asian,Thai,Vegetarian Friendly"
6013,d6966302,
6014,d6621239,
6015,d13083063,
6016,d10452225,"European,Portuguese"
6017,d11932399,"Italian,Pizza,Vegetarian Friendly"
6018,d12902247,"Bar,International,Street Food"
6019,d4149032,Cafe
6020,d6702802,
6021,d813998,
6022,d5122969,Fast Food
6023,d12480147,
6024,d8008166,
6025,d7270022,
6026,d1037159,Greek
6027,d10491948,
6028,d7251843,"Bar,Pizza,European"
6029,d13116870,
6030,d10110434,
6031,d10712439,Chinese
6032,d13156718,
6033,d4150234,"Italian,European,Vegetarian Friendly"
6034,d12475546,
6035,d13323452,"Japanese,Asian"
6036,d8410833,"Turkish,Middle Eastern,Vegetarian Friendly"
6037,d6374810,
6038,d11873121,
6039,d12309518,European
6040,d8764437,
6041,d10810804,"Chinese,Fast Food,Asian"
6042,d10748320,"European,Czech"
6043,d8638702,
6044,d6605353,
6045,d11926312,"European,Portuguese"
6046,d12778632,French
6047,d12320863,
6048,d10167247,
6049,d4768304,
6050,d8757756,
6051,d12171526,
6052,d9699671,
6053,d8619845,
6054,d12725758,"Cafe,Deli"
6055,d10815767,"Italian,Pizza"
6056,d9859960,"Swiss,European"
6057,d5614678,
6058,d13207326,"European,Portuguese"
6059,d12321261,
6060,d12185067,
6061,d12629114,Cafe
6062,d2186291,
6063,d11797837,
6064,d10673026,"Dessert,Cafe,European"
6065,d7256974,
6066,d12523722,"Lebanese,Mediterranean"
6067,d11637313,
6068,d13010268,"Chinese,Asian,Vegetarian Friendly"
6069,d8068487,"Asian,Korean"
6070,d1599930,Spanish
6071,d13167046,
6072,d10077456,
6073,d10347318,
6074,d13129440,"Bar,European,Scandinavian"
6075,d10818781,"Polish,European"
6076,d10194264,"Italian,Pizza,Vegetarian Friendly"
6077,d1312324,
6078,d13124708,Quick Bites
6079,d1035138,
6080,d10337900,
6081,d5959077,
6082,d13283517,
6083,d5976435,
6084,d6694398,French
6085,d10169727,
6086,d10484793,
6087,d10782646,Cafe
6088,d5864131,
6089,d11871185,"Vietnamese,Vegetarian Friendly"
6090,d3901805,
6091,d11707917,
6092,d11965272,Dessert
6093,d10230697,
6094,d8809158,
6095,d13198198,"Chinese,Japanese,Seafood"
6096,d1044487,
6097,d6720259,Vegetarian Friendly
6098,d10463515,Vietnamese
6099,d6160532,
6100,d12907116,"Mediterranean,Neapolitan,Campania"
6101,d5815728,"Italian,Pizza,Vegetarian Friendly"
6102,d12097867,
6103,d4923427,Chinese
6104,d9769611,Fast Food
6105,d4149635,
6106,d5862807,
6107,d13195842,
6108,d4769920,
6109,d2069284,Italian
6110,d5927806,
6111,d8821905,
6112,d8462253,
6113,d8338575,
6114,d5524877,"Mediterranean,Spanish"
6115,d7375069,
6116,d5960726,
6117,d11927885,"Bar,European,Pub"
6118,d12881110,"Italian,Pizza,Vegetarian Friendly"
6119,d12207211,"Pizza,Fast Food,Turkish"
6120,d12125835,
6121,d10340934,
6122,d8338274,
6123,d8681039,International
6124,d1039594,"Greek,Vegetarian Friendly"
6125,d10028344,Cafe
6126,d12347767,
6127,d1354476,
6128,d11898112,"European,Eastern European,Hungarian"
6129,d7196342,"Polish,European"
6130,d5979409,
6131,d5972752,Japanese
6132,d10620526,
6133,d12372433,
6134,d10814702,"Mediterranean,Spanish"
6135,d11646231,"Bar,International,Barbecue"
6136,d10541270,
6137,d5610042,"Cafe,European"
6138,d5980469,"Chinese,Asian,Vietnamese"
6139,d7695616,
6140,d8463945,
6141,d10748278,
6142,d10697157,
6143,d5430545,Chinese
6144,d11888757,"Bakeries,Cafe"
6145,d11620453,"Polish,European"
6146,d8041707,"Bar,Pub"
6147,d11895704,"International,European,Czech"
6148,d5772879,
6149,d12690988,
6150,d12665292,
6151,d1071115,
6152,d9746530,
6153,d5820663,"Cafe,Vegetarian Friendly"
6154,d8068681,
6155,d10285751,"Quick Bites,Pizza,Cafe"
6156,d1965600,"Belgian,European"
6157,d9724137,"European,Portuguese"
6158,d10134274,
6159,d2153461,"Mediterranean,European,Croatian"
6160,d958914,
6161,d12209074,
6162,d1351410,"Italian,Pizza"
6163,d12545111,
6164,d5615618,
6165,d5960937,"French,European"
6166,d11698990,
6167,d997557,
6168,d991839,"Mediterranean,Spanish"
6169,d11962847,"Cafe,Fast Food"
6170,d1358689,
6171,d13172679,"Quick Bites,Mexican,Fast Food"
6172,d13236837,
6173,d12208197,Fast Food
6174,d9844733,"American,Cafe,Street Food"
6175,d12947271,Sushi
6176,d7928571,"Dutch,Fast Food,European"
6177,d10771497,Vietnamese
6178,d5122080,
6179,d12695991,"Quick Bites,Italian,Pizza"
6180,d8095273,
6181,d10592679,"European,Portuguese"
6182,d807095,"Quick Bites,Cafe"
6183,d12682405,
6184,d3970906,
6185,d8484259,
6186,d11656248,Wine Bar
6187,d10903264,
6188,d8865779,
6189,d12632822,Italian
6190,d1204139,
6191,d5769983,Caribbean
6192,d10106527,European
6193,d1093723,
6194,d9715490,
6195,d8461858,
6196,d751973,"Swiss,European"
6197,d12178569,Italian
6198,d12509204,"Belgian,European,Vegetarian Friendly"
6199,d8076104,Dessert
6200,d11698990,
6201,d6894295,"Dessert,Cafe"
6202,d11811529,"Pizza,Fast Food"
6203,d12188183,"Quick Bites,American,Fast Food"
6204,d1172214,
6205,d12190367,"Italian,Mediterranean,Vegetarian Friendly"
6206,d7002451,
6207,d8297069,Fast Food
6208,d8791362,
6209,d7703036,"Mediterranean,Spanish,Vegetarian Friendly"
6210,d13167414,
6211,d5528029,"Seafood,Grill"
6212,d10666613,
6213,d10795530,Asian
6214,d13418128,"Mediterranean,European,Portuguese"
6215,d988006,Spanish
6216,d4768360,
6217,d12632884,Cafe
6218,d6705978,
6219,d12556899,
6220,d3862752,
6221,d9561950,
6222,d12822539,
6223,d6720265,
6224,d8605223,"European,Portuguese"
6225,d12096070,"Cafe,Vegetarian Friendly"
6226,d10026572,
6227,d10495792,"Mediterranean,Spanish"
6228,d5824025,"German,European,Croatian"
6229,d5487074,Spanish
6230,d5821557,"Quick Bites,Pizza,Fast Food"
6231,d11706701,
6232,d991147,Spanish
6233,d4768209,
6234,d5872961,"Steakhouse,Spanish"
6235,d9772773,Turkish
6236,d1336993,
6237,d5220355,Fast Food
6238,d8117867,"Italian,Bar,Pub"
6239,d9781794,"Bar,European,Pub"
6240,d12827824,
6241,d5884697,Italian
6242,d10624432,
6243,d5795597,
6244,d7034678,American
6245,d12414956,"Italian,Seafood,Mediterranean"
6246,d10267229,"French,Vegetarian Friendly"
6247,d9779568,
6248,d5512245,
6249,d5860148,Spanish
6250,d1096267,
6251,d8697182,
6252,d5327378,
6253,d10307474,Cafe
6254,d12396417,
6255,d10754750,"Mediterranean,Spanish,Vegetarian Friendly"
6256,d10302656,"Mediterranean,Spanish"
6257,d12269581,
6258,d13088142,
6259,d10230809,
6260,d9709506,German
6261,d10600526,"Dessert,Vegetarian Friendly"
6262,d12149049,
6263,d10364086,
6264,d10373055,"Bar,Pub"
6265,d13223868,"Vegetarian Friendly,Vegan Options"
6266,d12866425,
6267,d8338605,"Italian,Bar,Cafe"
6268,d11876777,Fast Food
6269,d13164271,
6270,d1346420,"Italian,Mediterranean,Vegetarian Friendly"
6271,d5818877,
6272,d2235717,
6273,d12730923,"Sushi,Asian"
6274,d986441,
6275,d8518304,French
6276,d5523969,
6277,d12851442,
6278,d10205607,
6279,d1322110,
6280,d7131903,"Italian,European,Vegetarian Friendly"
6281,d9561484,
6282,d11887533,
6283,d10595060,
6284,d8368436,"Italian,Vegetarian Friendly"
6285,d5810128,
6286,d8852675,"Italian,Pizza,European"
6287,d10392085,
6288,d8421857,"French,European"
6289,d6617604,
6290,d11872877,
6291,d12384171,"Greek,Vegetarian Friendly,Vegan Options"
6292,d6840648,
6293,d990826,
6294,d5826695,
6295,d8114440,"Italian,Cafe,Mediterranean"
6296,d5826494,
6297,d10290676,French
6298,d11742822,
6299,d5220341,Cafe
6300,d5949223,"Italian,American,International"
6301,d4209794,Wine Bar
6302,d8724411,"Quick Bites,Fast Food"
6303,d8381095,"French,International,European"
6304,d9776547,"Italian,Vegetarian Friendly,Vegan Options"
6305,d4149187,Spanish
6306,d12474538,
6307,d986429,"Seafood,Spanish"
6308,d3709273,
6309,d12598112,"Japanese,Sushi,Asian"
6310,d12511122,Spanish
6311,d7712878,
6312,d7291391,Pizza
6313,d10595424,
6314,d5220338,Pizza
6315,d11514976,"Indian,Halal"
6316,d8427312,Spanish
6317,d7720835,
6318,d10693212,"European,Portuguese"
6319,d11535767,"Bakeries,Cafe"
6320,d7251749,
6321,d1986544,
6322,d12439450,Fast Food
6323,d3505891,
6324,d717344,
6325,d7205473,
6326,d10910803,"Asian,Middle Eastern,Pakistani"
6327,d12542756,
6328,d10451442,Cafe
6329,d10292298,"American,Pub,Gastropub"
6330,d10196311,
6331,d8177898,"Mediterranean,Spanish"
6332,d2287471,"French,European"
6333,d12570859,
6334,d5981359,
6335,d775324,
6336,d5824548,
6337,d5964579,
6338,d5486305,
6339,d4507024,Vegetarian Friendly
6340,d1092696,
6341,d10364116,
6342,d7932605,
6343,d8532890,
6344,d12603567,"French,Bar,Pub,Dining bars"
6345,d1036953,"German,Vegetarian Friendly"
6346,d1344181,
6347,d10335797,
6348,d7989334,
6349,d12718522,"Italian,Seafood,Vegetarian Friendly"
6350,d9568746,"Bakeries,Cafe"
6351,d5970756,
6352,d10150941,"Italian,Pizza,Vegetarian Friendly"
6353,d10558581,
6354,d10041313,
6355,d10819872,
6356,d5877786,
6357,d5522017,
6358,d12541833,"Quick Bites,Chinese,Japanese"
6359,d715038,
6360,d10596707,
6361,d10430882,"Italian,Pizza"
6362,d6734923,Cafe
6363,d4767554,"European,Czech"
6364,d8765475,"Italian,Cafe,European"
6365,d12947761,"Dessert,Vegetarian Friendly"
6366,d2171938,Spanish
6367,d13307636,Fast Food
6368,d8827502,Italian
6369,d9585261,
6370,d7060719,"American,Fast Food,Vegetarian Friendly"
6371,d10214734,
6372,d10642476,Spanish
6373,d7804559,
6374,d4769824,
6375,d12216416,"Dessert,Italian,Cafe"
6376,d2281202,"Italian,Pizza,Seafood"
6377,d12402266,Italian
6378,d4505112,
6379,d12866419,
6380,d4556249,Spanish
6381,d10063287,"Brazilian,Bar,Spanish"
6382,d8769495,"Bar,Pub"
6383,d10520601,
6384,d7992380,
6385,d10468021,
6386,d13306999,"Chinese,Asian,Soups"
6387,d9790595,
6388,d8684717,
6389,d1812411,
6390,d997782,Vegetarian Friendly
6391,d7736770,Spanish
6392,d10467456,"Cafe,Fast Food"
6393,d697512,Spanish
6394,d12825960,Seafood
6395,d6352165,"Cafe,Wine Bar"
6396,d13298082,French
6397,d12407723,"Cafe,Healthy"
6398,d8446635,"Bakeries,European,Portuguese"
6399,d11905874,
6400,d8493100,
6401,d7994484,
6402,d10780434,"Chinese,Asian"
6403,d5800192,
6404,d7624276,
6405,d7648876,
6406,d5823091,
6407,d10353726,"Spanish,Deli"
6408,d5825880,
6409,d10860258,
6410,d13087964,Deli
6411,d3963327,French
6412,d8336163,Vegetarian Friendly
6413,d4769877,"Chinese,Sushi,Asian"
6414,d6109156,
6415,d1346454,Turkish
6416,d4876685,"Italian,Pizza"
6417,d9782225,Contemporary
6418,d1341184,"Sushi,Asian,Vietnamese"
6419,d10027024,
6420,d1358242,"German,Vegetarian Friendly,Gluten Free Options"
6421,d11837596,
6422,d12367828,
6423,d964342,"Italian,Pizza,Vegetarian Friendly"
6424,d5971937,
6425,d6762607,
6426,d2318693,"Italian,Mediterranean,Barbecue"
6427,d12071597,Chinese
6428,d10522262,
6429,d11747994,"European,Portuguese"
6430,d12480561,Japanese
6431,d6868707,European
6432,d12910024,"European,Portuguese"
6433,d5822036,
6434,d10063917,
6435,d12233274,"European,Czech"
6436,d12397130,"Mediterranean,Barbecue,European"
6437,d12197429,
6438,d12945959,Spanish
6439,d1323404,
6440,d9746137,"Polish,European"
6441,d6211432,Turkish
6442,d12086754,
6443,d11891355,
6444,d1035108,
6445,d4106311,
6446,d1325667,French
6447,d11903678,"European,Swedish,Scandinavian"
6448,d1089024,
6449,d11929586,Italian
6450,d11860019,
6451,d12511629,
6452,d6845353,
6453,d11961069,Spanish
6454,d13197586,
6455,d12320230,"Chinese,Asian,Grill"
6456,d10064590,"Japanese,Sushi,Asian"
6457,d6491603,
6458,d10821952,"Chinese,Asian,Vegetarian Friendly"
6459,d10723892,
6460,d12512991,
6461,d9862354,
6462,d12130863,"Italian,Seafood,Mediterranean"
6463,d7787645,European
6464,d12718828,"French,Steakhouse,Barbecue"
6465,d7360610,"American,Fast Food"
6466,d8679064,Vegetarian Friendly
6467,d5869972,
6468,d12682765,
6469,d5798216,
6470,d10241549,
6471,d5788027,"Mediterranean,Spanish,Vegetarian Friendly"
6472,d1340919,
6473,d8825294,
6474,d5614552,Spanish
6475,d1323690,
6476,d5775807,
6477,d10076233,
6478,d5787968,
6479,d12919466,Greek
6480,d12002260,"Mediterranean,Spanish"
6481,d10044221,
6482,d9554542,"Quick Bites,American,Fast Food"
6483,d7355056,
6484,d4770079,
6485,d8337764,"Italian,Pizza"
6486,d2215905,
6487,d4971919,French
6488,d12675386,
6489,d7804424,"Quick Bites,Fast Food"
6490,d11930661,"Mediterranean,Spanish"
6491,d12584437,
6492,d2031980,
6493,d5812334,
6494,d12152292,
6495,d12165372,
6496,d11909063,"Mediterranean,Greek,Vegetarian Friendly"
6497,d7060724,
6498,d12989277,Mediterranean
6499,d12885337,Spanish
6500,d5443572,
6501,d1322654,
6502,d6468602,
6503,d7181232,"Fast Food,Vegetarian Friendly"
6504,d991691,"Mediterranean,Spanish"
6505,d11858337,
6506,d9710832,"Cafe,European,Vegetarian Friendly"
6507,d6849680,
6508,d2456704,"European,Vegetarian Friendly"
6509,d5818673,
6510,d5795179,Spanish
6511,d12186261,
6512,d7809617,
6513,d1039184,Vegetarian Friendly
6514,d5603208,
6515,d5243176,Chinese
6516,d12125674,
6517,d5122740,Fast Food
6518,d8481871,"Italian,American,Polish"
6519,d11817169,
6520,d11912650,
6521,d5778572,
6522,d13155890,"French,Belgian,European"
6523,d7185806,
6524,d1326975,
6525,d8339879,Italian
6526,d9597997,French
6527,d5617093,
6528,d10784272,"Polish,European"
6529,d4769712,
6530,d8338354,
6531,d5486891,Bar
6532,d10275852,"Japanese,Sushi,Asian"
6533,d1828532,"French,Belgian,European"
6534,d10723945,"Asian,Vegetarian Friendly"
6535,d1821023,"Italian,Seafood"
6536,d7814932,"Mediterranean,Spanish"
6537,d1328180,"Afghani,Vegetarian Friendly"
6538,d7806583,
6539,d5778345,
6540,d5795295,
6541,d12474539,"European,Danish"
6542,d11997772,"Cafe,European,Scandinavian"
6543,d7158267,French
6544,d9814149,
6545,d1808993,"Asian,Thai,Vegetarian Friendly"
6546,d5822371,
6547,d12558862,
6548,d5819566,"German,European,Central European"
6549,d7051523,
6550,d10466019,French
6551,d10205937,
6552,d5822729,Cafe
6553,d12341755,
6554,d8339872,Italian
6555,d13136194,"Mediterranean,Turkish,Vegetarian Friendly"
6556,d988052,Mediterranean
6557,d1503596,German
6558,d4925582,
6559,d4149761,Cafe
6560,d11657173,
6561,d1035540,
6562,d10232558,Chinese
6563,d2229247,
6564,d10047079,
6565,d11813765,"Cafe,European"
6566,d10831096,
6567,d5804462,French
6568,d6706622,
6569,d6487891,"Italian,Fast Food,Mediterranean"
6570,d5768118,
6571,d10085357,Cafe
6572,d8389834,
6573,d1016576,"German,European,Vegetarian Friendly"
6574,d10511790,"Dessert,European,Hungarian"
6575,d5827011,"Turkish,Vegetarian Friendly"
6576,d9831070,"Latin,Venezuelan,South American"
6577,d12925825,Pizza
6578,d8110657,"Chinese,Asian,Thai"
6579,d8630006,
6580,d3510102,
6581,d1343573,
6582,d12328159,"Caribbean,Bar,British"
6583,d4844578,"Austrian,European,Vegetarian Friendly"
6584,d1322578,
6585,d7336885,
6586,d10822245,"Austrian,European,Vegetarian Friendly"
6587,d5788607,Spanish
6588,d1328302,
6589,d11724732,
6590,d8124831,
6591,d8545597,"Asian,Thai,Vietnamese"
6592,d5817450,
6593,d12399301,"Bar,Pub"
6594,d5959818,
6595,d11913600,Cafe
6596,d10831005,
6597,d12596349,
6598,d5617229,
6599,d4149825,
6600,d7215615,"American,Spanish"
6601,d4770001,
6602,d8339802,
6603,d10200873,"International,Mediterranean,Spanish"
6604,d8355863,Italian
6605,d12855194,
6606,d9730692,Cafe
6607,d10157434,"Specialty Food Market,Italian,Vegetarian Friendly"
6608,d13293560,Vegetarian Friendly
6609,d3432774,French
6610,d8479145,
6611,d3404713,
6612,d2371919,"Austrian,European"
6613,d12562311,Bar
6614,d8476398,
6615,d12453284,African
6616,d5243360,
6617,d12632055,
6618,d10026199,"Cafe,Vegetarian Friendly,Vegan Options"
6619,d5864138,
6620,d5981121,"Barbecue,European,Croatian"
6621,d5895326,French
6622,d7336944,
6623,d12603591,
6624,d10455697,
6625,d11829136,
6626,d2256981,
6627,d11929466,Chinese
6628,d4173268,
6629,d5957225,"Indian,Middle Eastern"
6630,d13007244,
6631,d8806798,"Cafe,Fast Food,Street Food"
6632,d12556871,
6633,d1336070,
6634,d3385108,
6635,d4766877,
6636,d7123284,
6637,d5513918,Fast Food
6638,d12434874,"Quick Bites,Fast Food"
6639,d1197680,"French,European"
6640,d2425723,
6641,d5812317,
6642,d12597077,"International,Vegetarian Friendly"
6643,d5973612,
6644,d11890718,
6645,d10784793,"Cafe,Spanish,Pub"
6646,d5489542,Mediterranean
6647,d8773471,Spanish
6648,d4802075,
6649,d8692855,"Dessert,International"
6650,d7243103,
6651,d5610056,"Bar,Cafe,Pub"
6652,d7088246,
6653,d9764529,"European,Portuguese"
6654,d4919065,
6655,d12979482,
6656,d10799339,
6657,d8339580,
6658,d5603239,
6659,d11817151,"Bakeries,Cafe"
6660,d10329504,
6661,d10784435,"Indian,Asian"
6662,d7274387,"Asian,Korean"
6663,d10779161,
6664,d12019833,Cafe
6665,d12841375,
6666,d11722223,
6667,d10463502,
6668,d8467949,
6669,d11747645,French
6670,d8581449,
6671,d11621192,
6672,d9726428,
6673,d12950745,
6674,d11828927,Italian
6675,d11576172,Italian
6676,d11814231,
6677,d10681025,Beer restaurants
6678,d987833,
6679,d7809695,
6680,d10671315,Healthy
6681,d12925230,
6682,d5811095,"Chinese,Asian"
6683,d11860832,
6684,d1343445,
6685,d12870561,"Indian,Vegetarian Friendly"
6686,d1044014,
6687,d12615017,Sushi
6688,d8530257,
6689,d12898004,Chinese
6690,d12736333,Italian
6691,d7346902,Fast Food
6692,d8288706,
6693,d12667231,
6694,d1044029,
6695,d8106853,
6696,d10594396,
6697,d10049135,"Dessert,Deli,Vegetarian Friendly"
6698,d5965526,"Vietnamese,Vegetarian Friendly"
6699,d5505743,"German,European,Central European"
6700,d11547400,"Italian,Mediterranean,Deli"
6701,d8790983,
6702,d10358839,
6703,d5617372,Cafe
6704,d4912942,Pizza
6705,d10454701,"Italian,American,Pizza"
6706,d5981102,"Austrian,Fast Food,Healthy"
6707,d694430,
6708,d1038890,"European,Greek"
6709,d9739991,"Italian,Seafood,Mediterranean"
6710,d1323223,
6711,d5800182,
6712,d10056170,Chinese
6713,d9849676,
6714,d9722804,"Cafe,Deli,Vegetarian Friendly"
6715,d12714434,Dessert
6716,d697435,
6717,d10245518,
6718,d7913074,
6719,d8848466,"German,Bar,Pub"
6720,d10519045,
6721,d10225559,
6722,d12378962,Pizza
6723,d12865928,"Bar,Cafe,Pub"
6724,d10844790,
6725,d1906085,"German,Vegetarian Friendly"
6726,d12969746,
6727,d5519656,Italian
6728,d12378283,
6729,d12946158,"Italian,Bar,Cafe,Pub"
6730,d11824153,
6731,d6114859,
6732,d12612267,"Italian,Pizza,Vegetarian Friendly"
6733,d11915838,Spanish
6734,d5529589,
6735,d9784271,
6736,d12672176,Pizza
6737,d12723596,"Japanese,Sushi,Asian"
6738,d11927776,
6739,d10041251,"Bar,Spanish,Pub"
6740,d12945773,American
6741,d4550796,Italian
6742,d12999709,"Italian,Pizza,Mediterranean"
6743,d10806753,
6744,d8862396,"Middle Eastern,Vegetarian Friendly"
6745,d4768020,
6746,d7990722,"Dessert,Italian,Cafe"
6747,d8494144,"European,Swedish,Scandinavian"
6748,d11535848,Spanish
6749,d7306119,
6750,d10292303,"Cafe,Mediterranean,Spanish"
6751,d10598256,"Bar,Cafe,Pub"
6752,d13313894,"Bar,British,Gastropub"
6753,d8429034,
6754,d8665127,Pizza
6755,d10446273,Asian
6756,d5811563,French
6757,d6363843,
6758,d1993112,
6759,d10789405,"Cafe,Healthy"
6760,d991627,Spanish
6761,d7971932,"Bar,Spanish,Pub"
6762,d9731098,
6763,d1355108,
6764,d10520952,
6765,d10254524,"French,European"
6766,d4912516,"British,Vegetarian Friendly,Vegan Options"
6767,d11953104,French
6768,d8730699,"Polish,Bar,Cafe"
6769,d10396134,
6770,d8471615,
6771,d10027066,Bakeries
6772,d8430949,"Fast Food,Turkish,Diner"
6773,d8339690,"Pizza,Mediterranean,Turkish"
6774,d10214370,International
6775,d9561868,
6776,d11964412,"European,Portuguese"
6777,d8018997,"Belgian,European"
6778,d12403005,
6779,d10389366,
6780,d7989727,"Asian,Thai,Vegetarian Friendly"
6781,d10733907,Cafe
6782,d12515587,
6783,d11793427,
6784,d10762631,
6785,d10760308,
6786,d11938449,
6787,d8834212,
6788,d12171910,"French,Moroccan,Bar"
6789,d7907611,
6790,d12386328,
6791,d12711190,
6792,d5796742,
6793,d12276666,"Italian,Mediterranean,Vegetarian Friendly"
